Gene	Score	0.95 MoE	p-value	FDR
NAPSA	0.2594825910789193		0.0125	0.04880327283849919
CFDP1	0.2594779528706987		0.0125	0.04880327283849919
AC114776.1	0.2593990311511161		0.0125	0.04880327283849919
CNTRL	0.2593860215486212		0.0125	0.04880327283849919
COL11A2	0.2593633667478721		0.0125	0.04880327283849919
ABC12-49244600F4.3	0.25933418915520506		0.0125	0.04880327283849919
PPP1R27	0.25928381393134725		0.0125	0.04880327283849919
RP4-726N20.2	0.25924247224943736		0.0125	0.04880327283849919
CIZ1	0.2592061278829895		0.0125	0.04880327283849919
ZNF432	0.2591821992883451		0.0125	0.04880327283849919
SGOL1	0.2591748164281429		0.0125	0.04880327283849919
C6orf226	0.2591633378577084		0.0125	0.04880327283849919
AC091132.3	0.25914733811701257		0.0125	0.04880327283849919
TMEM232	0.2590968617443034		0.0125	0.04880327283849919
C17orf76-AS1	0.259011209180958		0.0125	0.04880327283849919
TERF1	0.25899463998933436		0.0125	0.04880327283849919
RPL35P1	0.2589241397399145		0.0125	0.04880327283849919
ALOX15	0.25886759673990817		0.0125	0.04880327283849919
MIR7-1	0.25883058818236815		0.0125	0.04880327283849919
ITPR1	0.25881874877072636		0.0125	0.04880327283849919
AP003774.1	0.2587706565663084		0.0125	0.04880327283849919
ATAD3A	0.2587573145609826		0.0125	0.04880327283849919
RP11-575F12.2	0.25862576100302803		0.0125	0.04880327283849919
NSUN5P1	0.25860767398524864		0.0125	0.04880327283849919
CBX8	0.2585620651243326		0.0125	0.04880327283849919
RP11-715J22.2	0.25856189733718105		0.0125	0.04880327283849919
C3orf45	0.2585222720534833		0.0125	0.04880327283849919
FKBP1A-SDCBP2	0.2585147627989652		0.0125	0.04880327283849919
NARS2	0.2584836516705011		0.0125	0.04880327283849919
TGDS	0.2584735679137627		0.0125	0.04880327283849919
FAM107A	0.2584062784105934		0.0125	0.04880327283849919
FTLP3	0.25840144056190534		0.0125	0.04880327283849919
RP11-456H18.2	0.25838900669525855		0.0125	0.04880327283849919
RP1-121G13.3	0.25832952718382995		0.0125	0.04880327283849919
ARMS2	0.2583058392876521		0.0125	0.04880327283849919
RP4-676L2.1	0.25826142437474187		0.0125	0.04880327283849919
AC005281.2	0.25813534493171253		0.0125	0.04880327283849919
DDX51	0.258085799345315		0.0125	0.04880327283849919
RP11-434C1.1	0.2580498274867186		0.0125	0.04880327283849919
BCKDK	0.2579271036493018		0.0125	0.04880327283849919
CSK	0.2579155669408455		0.0125	0.04880327283849919
RP11-459F3.6	0.2578939898616537		0.0125	0.04880327283849919
ATM	0.25779487824532404		0.0125	0.04880327283849919
SLC1A2	0.2577891340831604		0.0125	0.04880327283849919
RPL31P52	0.25776731953894566		0.0125	0.04880327283849919
CNTD1	0.25776598775267545		0.0125	0.04880327283849919
RP11-46C24.7	0.2576924424211509		0.0125	0.04880327283849919
CARS-AS1	0.2576561912460068		0.0125	0.04880327283849919
MFF	0.257601065263452		0.0125	0.04880327283849919
AC002472.8	0.2575496639651057		0.0125	0.04880327283849919
ZNF585B	0.25751836654561355		0.0125	0.04880327283849919
SMARCA5	0.25749468272714066		0.0125	0.04880327283849919
RP11-473M20.15	0.25743884527184485		0.0125	0.04880327283849919
HMGN2P5	0.25743383885559973		0.0125	0.04880327283849919
DNAAF1	0.2574039925196564		0.0125	0.04880327283849919
C3orf65	0.25739629911432965		0.0125	0.04880327283849919
SYNRG	0.257285124744906		0.0125	0.04880327283849919
AC074117.13	0.25720338503842455		0.0125	0.04880327283849919
ZNF608	0.25713084051398477		0.0125	0.04880327283849919
HEATR6	0.25711673600407015		0.0125	0.04880327283849919
AC011288.2	0.2570806795068765		0.0125	0.04880327283849919
AC108488.4	0.25707791570624905		0.0125	0.04880327283849919
AC009948.3	0.25706900160902657		0.0125	0.04880327283849919
SLC44A1	0.25706086526914834		0.0125	0.04880327283849919
TMEM132A	0.25701945846374585		0.0125	0.04880327283849919
CYP1B1	0.2570051124223152		0.0125	0.04880327283849919
C20orf195	0.25696685205989933		0.0125	0.04880327283849919
AC092620.3	0.2569516520555244		0.0125	0.04880327283849919
RP11-132A1.4	0.256907182551597		0.0125	0.04880327283849919
RP11-796E2.3	0.25684325319396645		0.0125	0.04880327283849919
A2M	0.25682899097799816		0.0125	0.04880327283849919
RNPS1	0.25679121676831057		0.0125	0.04880327283849919
ZNF192	0.256758274848796		0.0125	0.04880327283849919
HRH2	0.2567187787040175		0.0125	0.04880327283849919
EEF1A1P10	0.2567045079012921		0.0125	0.04880327283849919
EHD3	0.25668783643381904		0.0125	0.04880327283849919
RRAS	0.25664376709882153		0.0125	0.04880327283849919
FAM50B	0.25658598143590644		0.0125	0.04880327283849919
PAM16	0.25657327341441805		0.0125	0.04880327283849919
MAPK7	0.25656927327732876		0.0125	0.04880327283849919
SLC25A15P3	0.2564346911747061		0.0125	0.04880327283849919
FANCL	0.2563949480175427		0.0125	0.04880327283849919
RP11-321E8.2-001	0.2563624132889991		0.025	0.09667020094920732
IMPG2	0.2563592997234562		0.025	0.09667020094920732
GHDC	0.2563581950507836		0.025	0.09667020094920732
RP5-1057J7.6	0.2563449961174272		0.025	0.09667020094920732
DNMT1	0.2563294279828654		0.025	0.09667020094920732
RP11-27I1.4	0.25625936363349594		0.025	0.09667020094920732
PAX5	0.25624917927356117		0.025	0.09667020094920732
RP11-613M5.2	0.2562470989939853		0.025	0.09667020094920732
ZNF7	0.2562124472793945		0.025	0.09667020094920732
ZNF428	0.2562012848766696		0.025	0.09667020094920732
ANKRD20A14P	0.2561899478343328		0.025	0.09667020094920732
AC027612.6	0.2561198087440689		0.025	0.09667020094920732
AL137068.1	0.2560341532005645		0.025	0.09667020094920732
C11orf87	0.25597443150578636		0.025	0.09667020094920732
RP11-794P6.6	0.25597404022319037		0.025	0.09667020094920732
ZNF235	0.25595360234861975		0.025	0.09667020094920732
AKIP1	0.25590424221476743		0.025	0.09667020094920732
AC120114.1	0.2558725066556373		0.025	0.09667020094920732
APOD	0.25586031269914333		0.025	0.09667020094920732
RP11-203P23.1	0.25583472984148553		0.025	0.09667020094920732
EIF4BP5	0.25574912452764526		0.025	0.09667020094920732
ZNF24	0.25573930110901155		0.025	0.09667020094920732
RP4-794H19.2	0.25573765560898043		0.025	0.09667020094920732
CHAC2	0.2556670520409801		0.025	0.09667020094920732
MAD2L1	0.25565642378170095		0.025	0.09667020094920732
RHD	0.25565207294656794		0.025	0.09667020094920732
FSD2	0.2556473259588416		0.025	0.09667020094920732
CD200R1	0.2553944771639018		0.025	0.09667020094920732
RN5S383	0.25538567739975165		0.025	0.09667020094920732
RPL3P1	0.25537934616044194		0.025	0.09667020094920732
VAX1	0.25532486428056		0.025	0.09667020094920732
HIST1H4E	0.25530846197360346		0.025	0.09667020094920732
IGLV1-47	0.2552586991895955		0.025	0.09667020094920732
RP11-150L8.4	0.2552326071274988		0.025	0.09667020094920732
RP11-575L7.2	0.2551755292150691		0.025	0.09667020094920732
LRRC37A6P	0.25515629996464		0.025	0.09667020094920732
TCEA1P	0.25514498856160783		0.025	0.09667020094920732
RP11-449M6.1	0.2551348214214109		0.025	0.09667020094920732
NPC2	0.2550570107645938		0.025	0.09667020094920732
TRIM61	0.25503070173684395		0.025	0.09667020094920732
RP11-9G1.3	0.254884635752671		0.025	0.09667020094920732
MIR1184-1	0.2548777308325999		0.025	0.09667020094920732
EBNA1BP2	0.2548603604558192		0.025	0.09667020094920732
DHX29	0.2548372263150481		0.025	0.09667020094920732
ZNF575	0.254833112078085		0.025	0.09667020094920732
TCF19	0.25480470495375995		0.025	0.09667020094920732
BBS9	0.25470848060669077		0.025	0.09667020094920732
RP11-7G12.2	0.2547080788950048		0.025	0.09667020094920732
RPL7L1P8	0.2546796331534579		0.025	0.09667020094920732
TSC22D3	0.25466183796904035		0.025	0.09667020094920732
C16orf46	0.25464587564005964		0.025	0.09667020094920732
RP11-519G16.1	0.25463413606393004		0.025	0.09667020094920732
TIAM1	0.25459397810850637		0.025	0.09667020094920732
AFG3L2P1	0.2545743731975361		0.025	0.09667020094920732
RP11-227H15.5	0.2545390239024627		0.025	0.09667020094920732
RP6-105D16.1	0.25450185992521873		0.025	0.09667020094920732
ESX1	0.2544789644730207		0.025	0.09667020094920732
PAPOLG	0.2544689410819646		0.025	0.09667020094920732
TTC4	0.25446600592787616		0.025	0.09667020094920732
CAPZA2	0.2544159857571324		0.025	0.09667020094920732
ABHD16B	0.25435719435833115		0.025	0.09667020094920732
ASCC1	0.2542641720744617		0.025	0.09667020094920732
RP11-702F3.3	0.2542611302165383		0.025	0.09667020094920732
RP11-111F5.8	0.2542611164941611		0.025	0.09667020094920732
RP1-168L15.5	0.25418343192807075		0.025	0.09667020094920732
KCNJ9	0.25416127205912736		0.025	0.09667020094920732
RP11-114H24.2	0.2541529866136317		0.025	0.09667020094920732
AC105760.3	0.2541529849230527		0.025	0.09667020094920732
RP11-42D20.2	0.254117060463468		0.025	0.09667020094920732
METTL17	0.2541140398702437		0.025	0.09667020094920732
TGOLN2	0.2541035395932309		0.025	0.09667020094920732
PMPCA	0.25406356525294266		0.025	0.09667020094920732
SHMT2	0.2540140056243786		0.025	0.09667020094920732
PTGER2	0.25395279494061834		0.025	0.09667020094920732
FLNA	0.25390562835657515		0.025	0.09667020094920732
IGHV1-2	0.2538768938617783		0.025	0.09667020094920732
RPL17P22	0.25386982948931347		0.025	0.09667020094920732
C2orf55	0.2538671386797196		0.025	0.09667020094920732
RP11-109G23.3	0.2538349721699624		0.025	0.09667020094920732
ZNF41	0.25377222729006504		0.025	0.09667020094920732
NEURL4	0.2537695582899563		0.025	0.09667020094920732
ZNF8	0.2537566553017553		0.025	0.09667020094920732
GNAI2	0.253678586337428		0.025	0.09667020094920732
XXbac-BPG308K3.5	0.2536670505976437		0.025	0.09667020094920732
SETD8	0.25365149178247864		0.025	0.09667020094920732
PITX2	0.2536342913878789		0.025	0.09667020094920732
XRCC6BP1	0.25359154665739325		0.025	0.09667020094920732
IGLV3-21	0.25355656861244075		0.025	0.09667020094920732
CUTC	0.25354957806634704		0.025	0.09667020094920732
GTPBP1	0.2535201951633321		0.025	0.09667020094920732
DLGAP5	0.2534712240406003		0.025	0.09667020094920732
H2AFB3	0.25343752004976433		0.025	0.09667020094920732
SLAMF6	0.2533354388386253		0.025	0.09667020094920732
RP11-756P10.3	0.25329429872674897		0.025	0.09667020094920732
CTD-2135D7.2	0.25328440375828476		0.025	0.09667020094920732
NRCAM	0.25321307059145215		0.0375	0.13782392744025337
ARPC1A	0.253164983908261		0.0375	0.13782392744025337
FBXL22	0.2531101379851719		0.0375	0.13782392744025337
GORAB	0.25307216038583		0.0375	0.13782392744025337
ICAM3	0.25301060271145215		0.0375	0.13782392744025337
EED	0.25299024937048		0.0375	0.13782392744025337
RP11-162G10.5	0.2529517305887021		0.0375	0.13782392744025337
PLCL2-AS1	0.2529344487687707		0.0375	0.13782392744025337
ATP5A1P6	0.252862182207664		0.0375	0.13782392744025337
HRCT1	0.25275205851215277		0.0375	0.13782392744025337
PLAU	0.2527279263812234		0.0375	0.13782392744025337
VPS41	0.25272504559740605		0.0375	0.13782392744025337
HYAL2	0.25269514031375967		0.0375	0.13782392744025337
TRIM3	0.2526750429913067		0.0375	0.13782392744025337
RP11-554E23.4	0.2526382977705046		0.0375	0.13782392744025337
COX11	0.2526260112972732		0.0375	0.13782392744025337
GSTA4	0.2526251064083148		0.0375	0.13782392744025337
RHOT2	0.2526095066081576		0.0375	0.13782392744025337
RP3-477O4.14	0.2525765143523363		0.0375	0.13782392744025337
C12orf23	0.25255490038365447		0.0375	0.13782392744025337
AC093106.7	0.2525383645333085		0.0375	0.13782392744025337
BX284650.2	0.2525185277791676		0.0375	0.13782392744025337
C19orf44	0.2524072373727339		0.0375	0.13782392744025337
PDCD5	0.2523926739113307		0.0375	0.13782392744025337
CTD-2561B21.5	0.2523679643834724		0.0375	0.13782392744025337
IGHD	0.25228047400077225		0.0375	0.13782392744025337
FCER1A	0.2521756864494947		0.0375	0.13782392744025337
DSEL	0.25213129443353643		0.0375	0.13782392744025337
MCMBP	0.25209531767049015		0.0375	0.13782392744025337
CTC-441N14.2	0.2520353825280037		0.0375	0.13782392744025337
ZNF317	0.2520210718279596		0.0375	0.13782392744025337
FAM27C	0.2519957493045034		0.0375	0.13782392744025337
C11orf65	0.2519549729850171		0.0375	0.13782392744025337
LINC00116	0.25189949989017607		0.0375	0.13782392744025337
HIST1H3A	0.25186292135120836		0.0375	0.13782392744025337
HMGN1P18	0.25183767905361587		0.0375	0.13782392744025337
IGLV1-44	0.25181114175398		0.0375	0.13782392744025337
HOXA-AS2	0.25179350141542917		0.0375	0.13782392744025337
THAP6	0.25170355969571917		0.0375	0.13782392744025337
UBE2Q1	0.25169887088789		0.0375	0.13782392744025337
IGHV3-21	0.2516932093508344		0.0375	0.13782392744025337
MYLK2	0.2516688957983524		0.0375	0.13782392744025337
RNU5E-6P	0.25161663532900425		0.0375	0.13782392744025337
RP11-402J6.1	0.2516166342459315		0.0375	0.13782392744025337
RNF17	0.25161663390242156		0.0375	0.13782392744025337
KB-1208A12.3	0.251610371861951		0.0375	0.13782392744025337
KAT6B	0.25153510162656434		0.0375	0.13782392744025337
SRM	0.2514671283878613		0.0375	0.13782392744025337
PRRT3	0.25142752262492224		0.0375	0.13782392744025337
DFFB	0.25142569675390947		0.0375	0.13782392744025337
CTD-2165H16.4	0.25140314951090087		0.0375	0.13782392744025337
IDH3G	0.2513791901966528		0.0375	0.13782392744025337
RP11-240L7.4	0.25128658916890345		0.0375	0.13782392744025337
AGAP8	0.25128002051626736		0.0375	0.13782392744025337
KB-1980E6.3	0.2512523910147371		0.0375	0.13782392744025337
PPIB	0.2511867134057774		0.0375	0.13782392744025337
GPR132	0.2511720556757994		0.0375	0.13782392744025337
ATAT1	0.25112644412484336		0.0375	0.13782392744025337
RBM26	0.2511174427560908		0.0375	0.13782392744025337
AP001469.9	0.2510314628352577		0.0375	0.13782392744025337
SLC35E1P1	0.25103097502568616		0.0375	0.13782392744025337
OSTCP1	0.2510121543329679		0.0375	0.13782392744025337
RPL27	0.25093630833458547		0.0375	0.13782392744025337
AC005534.6	0.2509099757852464		0.0375	0.13782392744025337
ASMTL-AS1	0.2509077854807585		0.0375	0.13782392744025337
HEATR8	0.25088401606450117		0.0375	0.13782392744025337
PCOLCE2	0.25088208443655885		0.0375	0.13782392744025337
RP11-982M15.5	0.25087995989399725		0.0375	0.13782392744025337
HIST1H2BC	0.2508453211884316		0.0375	0.13782392744025337
CDC27P2	0.2508312250586219		0.0375	0.13782392744025337
RP11-466I1.1	0.25082735567881237		0.0375	0.13782392744025337
RP11-144F15.1	0.2507671998482711		0.0375	0.13782392744025337
RP11-473M20.9	0.25075600101290707		0.0375	0.13782392744025337
POLR3E	0.2507317791163017		0.0375	0.13782392744025337
CALCA	0.2507296214731332		0.0375	0.13782392744025337
RANP3	0.2507005705239576		0.0375	0.13782392744025337
AC016683.5	0.2507005695172367		0.0375	0.13782392744025337
SDHDP1	0.2506349380008601		0.0375	0.13782392744025337
CDK1	0.2506088016833257		0.0375	0.13782392744025337
AC105448.1	0.25057752102218106		0.0375	0.13782392744025337
NDUFV1	0.25048758928110804		0.0375	0.13782392744025337
DDC	0.2504707853913173		0.0375	0.13782392744025337
FAM110D	0.25044799885810176		0.0375	0.13782392744025337
SCN2A	0.25042305142901733		0.0375	0.13782392744025337
CTD-2373J6.1	0.250329416354385		0.0375	0.13782392744025337
CUL1	0.2502935044083485		0.0375	0.13782392744025337
KIF11	0.2502852226578091		0.0375	0.13782392744025337
HBP1	0.250230533275126		0.0375	0.13782392744025337
RP11-215A21.2	0.25020479645553517		0.0375	0.13782392744025337
C17orf56	0.2501738197549683		0.0375	0.13782392744025337
EFEMP2	0.2501559675293541		0.0375	0.13782392744025337
COX7A2L	0.25014972622129983		0.0375	0.13782392744025337
ARF6	0.2500832433234981		0.0375	0.13782392744025337
C1QTNF4	0.25001740139251		0.0375	0.13782392744025337
DIAPH2-AS1	0.25001015630815804		0.0375	0.13782392744025337
CBLL1	0.24991074519452505		0.0375	0.13782392744025337
CCDC41	0.24990879077487266		0.0375	0.13782392744025337
UBA2	0.24981590384675367		0.0375	0.13782392744025337
ASNSP4	0.24975148678326364		0.0375	0.13782392744025337
SNRPN	0.2497317849946843		0.0375	0.13782392744025337
RP11-365P13.3	0.24972684253996655		0.0375	0.13782392744025337
AC024937.4	0.2496318349148376		0.0375	0.13782392744025337
RELN	0.2496297883742904		0.0375	0.13782392744025337
CTD-2228K2.1	0.24956881365096378		0.0375	0.13782392744025337
CTC-241N9.1	0.24952828272173233		0.0375	0.13782392744025337
DLC1	0.24938842359472352		0.0375	0.13782392744025337
RP11-154J22.1	0.24938359874799337		0.0375	0.13782392744025337
AP000350.3	0.24935180547072663		0.0375	0.13782392744025337
AL031297.1	0.24933563371502854		0.0375	0.13782392744025337
RP11-21A7A.3	0.24932632124162252		0.0375	0.13782392744025337
HTN1	0.24932372158084656		0.0375	0.13782392744025337
YPEL1	0.24929666975323703		0.0375	0.13782392744025337
SLC26A8	0.24928428247813217		0.0375	0.13782392744025337
TYRP1	0.24924161477836615		0.0375	0.13782392744025337
FHAD1	0.24923984283434697		0.0375	0.13782392744025337
SMARCD3	0.24923028752640006		0.0375	0.13782392744025337
TBC1D27	0.2492284089723508		0.0375	0.13782392744025337
RP11-747H12.2	0.2492167910947993		0.0375	0.13782392744025337
ZFYVE19	0.2491343158666196		0.0375	0.13782392744025337
LPXN	0.24911921187731445		0.0375	0.13782392744025337
CACNG6	0.24910330417105594		0.0375	0.13782392744025337
ZNF354B	0.24901797460331368		0.0375	0.13782392744025337
RP11-578F21.9	0.24897982096681082		0.0375	0.13782392744025337
RP11-85G18.6	0.24894197168969154		0.0375	0.13782392744025337
VPS37D	0.24892595277695032		0.0375	0.13782392744025337
HDAC6	0.24889756681339148		0.0375	0.13782392744025337
IL2RA	0.2488661246095949		0.0375	0.13782392744025337
ZNF521	0.24885007199870954		0.0375	0.13782392744025337
NPHP3-AS1	0.24878975282933022		0.0375	0.13782392744025337
DNAJC4	0.24878865433194575		0.0375	0.13782392744025337
FOLR4	0.24878575598287683		0.0375	0.13782392744025337
OLFML2B	0.24874550696884937		0.0375	0.13782392744025337
CTC-436P18.1	0.24870754913922563		0.0375	0.13782392744025337
RP13-870H17.3	0.24870640527524887		0.0375	0.13782392744025337
RP11-229P13.21	0.24866566755369857		0.0375	0.13782392744025337
AL353763.2	0.2486236191217976		0.0375	0.13782392744025337
AC005592.3	0.248606677792525		0.0375	0.13782392744025337
ZFPM2	0.2486028218936342		0.0375	0.13782392744025337
TMEM108	0.24860136289246332		0.0375	0.13782392744025337
POM121	0.2485740608913405		0.0375	0.13782392744025337
ZNF705B	0.2485663627085612		0.0375	0.13782392744025337
RP11-140H17.1	0.24856408174435096		0.0375	0.13782392744025337
GALNTL6	0.24850362746142549		0.0375	0.13782392744025337
SYN2	0.2484986850511619		0.0375	0.13782392744025337
LUC7L	0.24848732337797919		0.0375	0.13782392744025337
MEMO1	0.2484788884048561		0.0375	0.13782392744025337
TSGA10IP	0.2484752639232656		0.0375	0.13782392744025337
HK2P1	0.24843411043120409		0.0375	0.13782392744025337
CCDC169	0.24840399953132816		0.0375	0.13782392744025337
RP11-889L3.1	0.24837019748366548		0.0375	0.13782392744025337
RP11-557J10.4	0.24824505357109833		0.0375	0.13782392744025337
RP11-81A22.5	0.24824038400341927		0.0375	0.13782392744025337
MTNR1A	0.24820878934292623		0.0375	0.13782392744025337
MIA2	0.248188952563119		0.0375	0.13782392744025337
ENTPD3-AS1	0.24818765575091015		0.0375	0.13782392744025337
LINC00422	0.24817494422866657		0.0375	0.13782392744025337
ABCA2	0.2481717462746045		0.0375	0.13782392744025337
RP11-323K3.1	0.24816345141268478		0.0375	0.13782392744025337
RP11-84G21.1	0.24813482235109413		0.0375	0.13782392744025337
RP6-109B7.3	0.24808963176616658		0.0375	0.13782392744025337
RP11-381O7.3	0.24808053593358445		0.0375	0.13782392744025337
CTDSP1	0.24801577548473194		0.0375	0.13782392744025337
TCF7L1-IT1	0.2479186044315711		0.0375	0.13782392744025337
APC	0.24786854589412638		0.0375	0.13782392744025337
SLC29A4	0.2477730688000133		0.0375	0.13782392744025337
NYAP1	0.24775872812295516		0.0375	0.13782392744025337
