Gene	Score	0.95 MoE	p-value	FDR
FNDC8	0.40572848159599906		0.08529269323278944	0.5788396392432908
USP20	0.4056170766673479		0.08542010661119417	0.5788396392432908
SAFB2	0.4055953542201184		0.08543213287395177	0.5788396392432908
POU5F1P5	0.4055841760400782		0.08543977117597348	0.5788396392432908
J01415.16	0.40558417336689573		0.08545000975102386	0.5788396392432908
RP11-374M1.5	0.40558416818295573		0.08545959825781707	0.5788396392432908
C3orf74	0.4055841677526731		0.08546951179873886	0.5788396392432908
SNORD1C	0.4055841676685091		0.085476825066632	0.5788396392432908
TUBA3E	0.40558416492925187		0.08548966391471105	0.5788396392432908
IL19	0.40558416473998304		0.08549437690957551	0.5788396392432908
RP11-267A15.1	0.40558416408399767		0.08550916596242605	0.5788396392432908
RP3-354N19.3	0.40558416333108815		0.08551907950334785	0.5788396392432908
AC108938.5	0.4055841630629728		0.08552964311252681	0.5788396392432908
RP11-53I6.1	0.4055841630629728		0.08552964311252681	0.5788396392432908
AGPAT2	0.405542827861567		0.08556799713969968	0.5789203675344564
AC004917.1	0.40540355152674085		0.08563137879477345	0.5789203675344564
SCARB1	0.40539417804507377		0.08563722940908795	0.5789203675344564
TRIM60P18	0.4053677324261349		0.08564909315478125	0.5789203675344564
CTC-378H22.2	0.4052969136726284		0.0856874471819541	0.5789203675344564
AP000265.1	0.4051499466384946		0.08584216342715985	0.5789203675344564
CTD-2324F15.2	0.4051499402707241		0.0858511018656959	0.5789203675344564
DYNLL1P1	0.4051499382546571		0.08586004030423194	0.5789203675344564
C8orf56	0.4051499375746814		0.08586897874276798	0.5789203675344564
CYP2F1	0.40514993663304344		0.08587791718130404	0.5789203675344564
AC108004.2	0.4051499339800775		0.08588685561984008	0.5789203675344564
CDY14P	0.4051499327092272		0.08589579405837613	0.5789203675344564
RP11-299L17.1	0.4051499319616439		0.08590473249691218	0.5789203675344564
RP11-417N10.3	0.4051499313457117		0.08591367093544822	0.5789203675344564
COL6A4P1	0.40514992978785314		0.08592260937398427	0.5789203675344564
SNX18P2	0.4051499295591366		0.0859317103295846	0.5789203675344564
HNRNPA1P1	0.4051499294149894		0.08594048625105637	0.5789203675344564
RP11-131H24.4	0.4051499288668954		0.08594942468959241	0.5789203675344564
CTD-2134A5.2	0.4051499281768666		0.08595836312812845	0.5789203675344564
RP1-293L8.5	0.40514992704472164		0.0859673015666645	0.5789203675344564
RP11-414H17.7	0.4051499268816303		0.08597624000520054	0.5789203675344564
FAM83C-AS1	0.40514992473126055		0.0859851784437366	0.5789203675344564
AF131215.6	0.40514991732848327		0.08599411688227264	0.5789203675344564
MRPL51P2	0.4051499170350233		0.08600533055970877	0.5789203675344564
CECR2	0.4051499167262241		0.08601199375934473	0.5789203675344564
SLC18A2	0.40508861698706594		0.08605132288890334	0.5790583989501313
AC012363.4	0.40497796685735143		0.08610284079828381	0.579255737704918
H2AFJ	0.40490412001439063		0.08612851849444192	0.579255737704918
TCTE3	0.4048823257122864		0.08613713189884938	0.579255737704918
RP4-639F20.1	0.4047967246501325		0.08617906130143665	0.5793663972034083
FTL	0.4047745192858417		0.08619125008125854	0.5793663972034083
POM121L1P	0.4047178083380783		0.08636238054995775	0.5802434497816594
AC005204.2	0.40468144316479193		0.08637570694922966	0.5802434497816594
INHBA	0.4046771140168988		0.08637830722225834	0.5802434497816594
FLVCR1	0.4045813553609682		0.08651400897094196	0.5808902465633864
ZNF230	0.4045756315425883		0.08651725931222778	0.5808902465633864
RP11-467D6.1	0.4045505131981063		0.08653123577975687	0.5808902465633864
AC004158.3	0.40446374808422325		0.08660225573685237	0.5811374045801526
RBMXP2	0.40445681133402095		0.08660583111226679	0.5811374045801526
RP5-902P8.12	0.40442383223796297		0.08662760839888188	0.5811567815089402
ZNF692	0.4043072856451924		0.08667798868881232	0.5813679965118813
YWHAE	0.4042633177108491		0.08673048170057857	0.5815932868352224
RASGRF1	0.4041680084105644		0.08677176103490866	0.5816895424836601
SH2B1	0.4041326662906404		0.08678264967821621	0.5816895424836601
ANKRD32	0.40403847092833534		0.08692160176818566	0.5824940100196035
RP11-1055B8.2	0.40386277741582904		0.08700237274913866	0.5825483590523799
MTND6P4	0.40380045841364365		0.08703585126438276	0.5825483590523799
PDK4	0.4037868050962199		0.08704153936163297	0.5825483590523799
FCRL5	0.4037628798516896		0.08705145290255477	0.5825483590523799
HOXC-AS2	0.40375969644859383		0.0870545407267763	0.5825483590523799
CYBA	0.4037053386342999		0.08708184359357733	0.5825483590523799
ACSL1	0.4036814797518369		0.08709663264642788	0.5825483590523799
CMC1	0.4036589936291787		0.08710638367028538	0.5825483590523799
TNNC2	0.40365429811116044		0.08710817135799259	0.5825483590523799
AP1AR	0.40363481147621216		0.08711906000130014	0.5825483590523799
ARHGAP9	0.40352614164412864		0.08717480335435221	0.5827944372012168
FMO2	0.40343001577585563		0.08722112071767536	0.5829420069504778
UBE2T	0.4033898507591743		0.08723477215107586	0.5829420069504778
HLX	0.4032863646807166		0.08728173958265618	0.5830036908380374
TMSB4XP4	0.4032853439417809		0.08728190209972048	0.5830036908380374
AC073869.20	0.40323282260961557		0.08730644217642852	0.5830177835610496
TOX	0.40316237334101623		0.0873404082428655	0.5830177835610496
FZD1	0.40315410999533174		0.0873441461353442	0.5830177835610496
CEP63	0.4031176306708683		0.08736251056360918	0.5830177835610496
MIR31HG	0.4030854709029822		0.08737876227003835	0.5830177835610496
SIGMAR1	0.4030084874547544		0.08741467854124683	0.5830750919714348
CXorf21	0.4028819412596125		0.08748066046934928	0.5830750919714348
AC061992.1	0.40288194074059785		0.08749268673210688	0.5830750919714348
RP11-170M17.1	0.4028819402859625		0.08750471299486447	0.5830750919714348
RP11-212D19.5	0.40288193894816704		0.08751673925762204	0.5830750919714348
AK3P5	0.4028819380437956		0.08752876552037964	0.5830750919714348
LPA	0.40288193571391673		0.08754095430020152	0.5830750919714348
AC068580.7	0.40288193512806886		0.08755021777286615	0.5830750919714348
RP11-432M8.12	0.4028819343120839		0.08756468179158812	0.5830750919714348
AC010492.2	0.40288193009864476		0.08757687057141	0.5830750919714348
DCHS1	0.40284997790938964		0.08759929792628227	0.5830795847750865
RP11-626G11.1	0.4027775200028636		0.08763407657804069	0.5830795847750865
TSHZ3	0.40277684406173403		0.08763440161216927	0.5830795847750865
PTDSS1	0.40265900704417246		0.08768803224338556	0.5832382187635106
KCNH3	0.40264106432338453		0.08769615809660014	0.5832382187635106
AC092570.3	0.4025022711193583		0.08777530390691023	0.5834085510688837
RP11-768B22.2	0.40250227066207256		0.08778700513553923	0.5834085510688837
RP11-266K4.12	0.4025022703312149		0.08779935643242541	0.5834085510688837
C1orf173	0.402502269535529		0.08780569459793278	0.5834085510688837
CTCFL	0.4025022663753833		0.08781658324124034	0.5834085510688837
AGTR1	0.40236806394241426		0.08789101605668595	0.5837769861830743
PPPDE2	0.4021420655856254		0.08809530000650068	0.584975188781014
RP11-279O9.4	0.4020910995633638		0.08811658974192291	0.584975188781014
NUP160	0.4020689967474068		0.08812845348761619	0.584975188781014
RP11-173P15.3	0.4020270327721447		0.08814779301826692	0.5849773511647972
ZNF280C	0.4019556341005557		0.0881757459533251	0.5850366616346776
RP11-367G18.2	0.4016799980132986		0.08829340830787233	0.5851527538726333
AC005822.1	0.4016721098511384		0.08829600858090099	0.5851527538726333
AC007379.5	0.401668817690936		0.08830283429760125	0.5851527538726333
BRWD1-IT2	0.40166674255097273		0.08830462198530846	0.5851527538726333
CTD-2006C1.2	0.4016634053375534		0.08830722225833712	0.5851527538726333
SLC5A6	0.4016182092881843		0.0883293245790808	0.5851527538726333
RP11-626G11.4	0.4015449650426325		0.08837027887928232	0.5851527538726333
PIKFYVE	0.40152508601901316		0.0883787297666255	0.5851527538726333
CPNE9	0.40151818738070705		0.08838279269323279	0.5851527538726333
SNRNP40	0.40149818598630255		0.08838913085874017	0.5851527538726333
RP6-24A23.7	0.40146714488479734		0.08840245725801209	0.5851527538726333
ACAP1	0.4013841775175939		0.08844227393876357	0.5852569339926897
SLC25A22	0.4013138456694147		0.08847022687382175	0.5852569339926897
BCO2	0.40129624223906835		0.08847526490281479	0.5852569339926897
RP11-527D7.1	0.4012011314158092		0.08852694532925957	0.585265306122449
MMRN2	0.4011909910976655		0.08852987063641682	0.585265306122449
DNAJC19	0.40118305033280566		0.08853474614834557	0.585265306122449
POR	0.4011445320310117		0.08855262302541766	0.585265306122449
RP11-881M11.4	0.4008757037513341		0.08868084898914386	0.5859868986254295
SDHAP1	0.4007626398360949		0.08873399206916727	0.5862121537470475
SNX25	0.4006542835043444		0.08878388480790483	0.5864158437097468
KBTBD6	0.4005946463127388		0.08881135019177014	0.5864713457823568
WDFY3-AS2	0.40036309686006044		0.08900832087369173	0.587267677846614
PDIA6	0.4003485341313185		0.0890149840733277	0.587267677846614
RPS4XP17	0.4002976502632029		0.08904017421829293	0.587267677846614
AC079610.2	0.4002845373795291		0.08904992524215043	0.587267677846614
AC147651.3	0.40027733975698226		0.089058051095365	0.587267677846614
RP11-384P7.6	0.4002113887481264		0.08908226613794448	0.587267677846614
RP11-31F15.2	0.40014461616627095		0.089119320028603	0.587267677846614
FHL3	0.40013380915761687		0.08912484560878892	0.587267677846614
FAM108A4P	0.4000851840358599		0.0891449977247611	0.587267677846614
TRAPPC2L	0.39999916421465037		0.08918708964441266	0.587267677846614
ACTR3B	0.39996135345748474		0.08920789182864201	0.587267677846614
VIT	0.3999509230920187		0.08921748033543522	0.587267677846614
RP11-624M8.1	0.39995091419598994		0.08922609373984268	0.587267677846614
RP11-326A19.4	0.39995091312766085		0.08923470714425015	0.587267677846614
RP11-357N13.3	0.39995091207937866		0.0892433205486576	0.587267677846614
RP11-104E19.1	0.3999509096643729		0.08925193395306508	0.587267677846614
AC090505.6	0.3999509089283157		0.08926054735747253	0.587267677846614
NAALAD2	0.39988157023915694		0.08930003900409543	0.587267677846614
IL23R	0.39987557988580313		0.08931092764740298	0.587267677846614
MYBPH	0.39987557124479867		0.08932457908080349	0.587267677846614
RP5-1039K5.16	0.399875567420926		0.08933855554833257	0.587267677846614
RP11-1260E13.4	0.39987556240384625		0.0893518819476045	0.587267677846614
AC010487.1	0.3998162007143653		0.08938747318468439	0.5873228010247652
RP11-70P17.1	0.39977963073508177		0.08940161216927778	0.5873228010247652
LA16c-325D7.1	0.39974641817750933		0.08941753884157837	0.5873228010247652
CXCL1	0.3997048250143692		0.08943720340635766	0.5873265741728921
APPL2	0.39953418196552376		0.08952431255281805	0.5875394120153388
MIDN	0.39952666270124476		0.08952626275758954	0.5875394120153388
ACSL4	0.3995013338044736		0.08953812650328284	0.5875394120153388
BEX5	0.3994465099243308		0.08956689202366248	0.5875394120153388
HMGN2P28	0.399391786441792		0.08959386985633491	0.5875394120153388
XPO7	0.3993564868783283		0.08961158421634272	0.5875394120153388
UBE2L5P	0.39933371339369045		0.08962263537671455	0.5875394120153388
CCDC99	0.39929940263988867		0.0896372619125008	0.5875394120153388
FAM136A	0.3992925652804905		0.0896414873561724	0.5875394120153388
MAP3K5	0.3991890807122628		0.08968975492426705	0.587730564430245
AC133109.1	0.39907899834860633		0.08984317103295845	0.588463829787234
F2R	0.3990563791684227		0.08985373464213743	0.588463829787234
FER1L5	0.39903815419772937		0.08986283559773776	0.588463829787234
IGLC2	0.39898763910805596		0.08988315023077423	0.588463829787234
CCDC37	0.3989528709039903		0.08989728921536762	0.588463829787234
AC055811.5	0.39874895595258936		0.08999089904439966	0.5886710470538363
MAP2K1	0.398729855205148		0.08999739972697134	0.5886710470538363
CKS1B	0.3986837639583666		0.09002242735487226	0.5886710470538363
RP4-673D20.1	0.3986297609355961		0.09005103035818761	0.5886710470538363
EFHC1	0.3986242385829939		0.09005558083598778	0.5886710470538363
IGHM	0.39860214654869		0.09007540791783138	0.5886710470538363
CCT8	0.39854406019972355		0.09011197425729701	0.5886710470538363
RPL3P2	0.3985104485425165		0.09012497562244036	0.5886710470538363
GADL1	0.3984380082695963		0.09018104400962101	0.5886710470538363
POU1F1	0.3984380064630475		0.09019128258467139	0.5886710470538363
RP11-288G3.4	0.39843799975822075		0.09020152115972177	0.5886710470538363
RP3-415N12.1	0.3984379976447424		0.09021175973477215	0.5886710470538363
ATP5A1P8	0.3984379956510438		0.09022216082688682	0.5886710470538363
NRG3	0.3984379930698461		0.0902402002210232	0.5886710470538363
RP11-478C1.8	0.398437993048232		0.0902403627380875	0.5886710470538363
RP11-289F5.1	0.39843799218111164		0.09025287655203797	0.5886710470538363
RP11-563H8.2	0.3984379916621709		0.09026311512708834	0.5886710470538363
RP11-96C23.9	0.39843798845032036		0.09027335370213872	0.5886710470538363
CTD-2139B15.2	0.39835722079465913		0.09030910745628291	0.588760593220339
ZNF280D	0.39832240126250523		0.09032535916271209	0.588760593220339
AC004166.6	0.3982304031311483		0.09037525190144965	0.5889392335380055
RP11-14C22.4	0.3981965370303478		0.0903939413638432	0.5889392335380055
MYCT1	0.398160352372204		0.09041019307027238	0.5889392335380055
CTB-161K23.1	0.3980861238468711		0.09052866801014106	0.589584126984127
C18orf54	0.39804510235182355		0.09054751998959891	0.589584126984127
GCSH	0.39797393950490906		0.0905870116362218	0.5896128622805161
H2BFXP	0.3979702419167485		0.09059026197750764	0.5896128622805161
HIST1H2AE	0.3979095439079196		0.09063137879477345	0.5896775216747727
PDCD7	0.39789289752865775		0.0906385295456023	0.5896775216747727
RP5-1139I1.1	0.3977427083234593		0.0907071117467334	0.589842561284869
ZNF860	0.39770753607379955		0.0907212507313268	0.589842561284869
CIDEC	0.39770717834046515		0.09072141324839109	0.589842561284869
RP11-783N5.1	0.3976168137396252		0.09076090489501398	0.5899746461018383
KLHL10	0.3975531901214138		0.09079535851264382	0.5900739332488382
GTF3C5	0.39744725641066536		0.09084687642202431	0.5902840549102428
SPAG4	0.39737859556745364		0.09092488461288435	0.5904852320675105
ZNF493	0.39737444753704254		0.09092862250536306	0.5904852320675105
SULT1A3	0.39733484394961444		0.09095007475784958	0.5904852320675105
FAM115A	0.39729924099397723		0.09097168952740038	0.5904852320675105
RP11-313D6.3	0.397292141063407		0.09097380224923617	0.5904852320675105
AC012512.1	0.3972194020816745		0.0910501852694533	0.5906966694772344
CTB-161M19.4	0.3971781770738884		0.0910735877267113	0.5906966694772344
ZNF646	0.3971695390571521		0.09107618799973997	0.5906966694772344
FERP1	0.39715505365859793		0.09108317623350452	0.5906966694772344
CLIP2	0.39700427641656816		0.0912393551322889	0.591421052631579
ALG1	0.3969702894947001		0.09125251901449652	0.591421052631579
PURA	0.3969604289554866		0.09125901969706819	0.591421052631579
RP11-526L22.1	0.39689801470769126		0.09128518494441916	0.591421052631579
WNT2B	0.39686302396618406		0.09130712474809854	0.591421052631579
PBX3	0.3968547937801993		0.0913102125723201	0.591421052631579
AIFM1	0.39681983824840256		0.09133101475654944	0.591431277625763
DTX3	0.39671562189302206		0.09140837287915231	0.5918076599326599
ATXN7L3	0.3966717182485305		0.09142868751218879	0.5918146433831265
RP11-308D16.4	0.39659717451336457		0.09147142950009751	0.5919667648296172
ZNF2	0.39642573027016104		0.09157836572840149	0.5922716775141716
TMSB4XP8	0.3963681668666633		0.09160680621465254	0.5922716775141716
ZEB2-AS1	0.3963257247799997		0.09162582071117467	0.5922716775141716
LTBP2	0.39628569275146125		0.09164532275888969	0.5922716775141716
NUP98	0.3962804129674695		0.09164857310017552	0.5922716775141716
ZNF22	0.3962737101103895		0.0916527985438471	0.5922716775141716
C9orf170	0.3962431198204717		0.0916744133133979	0.5922716775141716
MDFIC	0.39622959925140955		0.0916825391666125	0.5922716775141716
RP11-204M4.3	0.3962068832986184		0.09169180263927712	0.5922716775141716
RFK	0.3960269461697462		0.09187512188779821	0.5928871912934282
J01415.24	0.39597120331451824		0.09191152571019957	0.5928871912934282
CTC-378H22.1	0.39590243726790475		0.09194711694727946	0.5928871912934282
HSD17B1	0.395879597579689		0.09195865565884417	0.5928871912934282
RP11-157L3.6	0.39582161339508365		0.0919857960085809	0.5928871912934282
AIPL1	0.39582160812111744		0.09199473444711695	0.5928871912934282
RP11-1136G11.8	0.3958216078536011		0.0919996099590457	0.5928871912934282
RLIMP1	0.39582160664109173		0.09201261132418904	0.5928871912934282
INTS6-AS1	0.3958216065421707		0.0920173243190535	0.5928871912934282
RP11-349G13.1	0.3958216055766319		0.09203048820126113	0.5928871912934282
RP11-159J3.1	0.39582160277915807		0.09203942663979718	0.5928871912934282
MIR765	0.3958215921531906		0.09204852759539751	0.5928871912934282
ZNF174	0.3957997096166444		0.0920665669895339	0.5928871912934282
CTC-756D1.1	0.3957943003677125		0.09206819216017682	0.5928871912934282
RP11-265M18.2	0.39577271148536514		0.09207615549632711	0.5928871912934282
FAM21D	0.395730649730027		0.09209972047064942	0.5929148357396945
RP11-145F16.2	0.3955812796261245		0.09217334070077358	0.5932646443514644
BLK	0.39549577925258156		0.09224419814080478	0.5935965279230286
RAD21-AS1	0.39541114830008833		0.09230660469349282	0.5938739021329988
RP11-227D13.1	0.3953406571959707		0.092338458038094	0.5939546309847377
SNORA36A	0.39529372708242705		0.09235991029058051	0.5939684364548495
NME7	0.3951777004246617		0.09241809139959696	0.5940944223939837
AK7	0.39517329038827836		0.09242004160436845	0.5940944223939837
